song_id,artist_name,track_name,popularity,year
49eplIHvgCLY8HAgcaWrUb,Pitbull,Fireball (feat. John Ryan),67,2014
7I4ibsZgwuf46g0xHuTC8s,BONES,HDMI,66,2014
0H9Q7Vzu8nYRDBZYKbtU8d,Florida Georgia Line,Sippin’ On Fire,61,2014
39ShyO1yBCiEoEXHX9ie0F,Set It Off,Why Worry,61,2014
5UgsZiYk1lkEobuPHmRtWm,One Direction,Girl Almighty,67,2014
3MykNWa65IP2VN1Qa6B9yK,Eric Church,Give Me Back My Hometown,60,2014
2GQEM9JuHu30sGFvRYeCxz,ZHU,Faded,62,2014
7zBQRGpYImAdIZc97FNj3V,Juicy J,"Shell Shocked (feat. Kill The Noise & Madsonik) - From ""Teenage Mutant Ninja Turtles""",67,2014
5lvnGiTAH9BVlJLHc0DXZz,Ariana Grande,Just A Little Bit Of Your Heart,67,2014
7ioiB40H9xKs04QtIso2I3,Natalie La Rose,Somebody,65,2014
2sC2P3BN0IXujNaaSyDmtP,Taylor Swift,Blank Space,60,2014
5fnA9mkIfScSqHIpeDyvck,Lilly Wood and The Prick,Prayer in C - Robin Schulz Radio Edit,71,2014
0Y1MWB026LYxGvhq4EcMiC,Charli XCX,Boom Clap,60,2014
612JlaWJl5l6VIrcBck5QB,Colony House,Silhouettes,61,2014
4J7CKHCF3mdL4diUsmW8lq,Calvin Harris,Under Control,73,2014
